TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;40.366.022/0001-94;MILLENNIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.366.250/0001-64;TALISMÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;2537402.31;28081720.64;14469881.28;3292510.96;2781219.03;1278339.90;2926402.28
Classe;40.526.783/0001-66;B6 CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESP ILIMITADA;2025-06-30;5519563.39;4753008.59;0.00;1596589.47;0.00;0.00;0.00
Classe;40.597.272/0001-35;JUS GLOBAL INVESTMENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.617.721/0001-60;MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.634.940/0001-57;CANAL 86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.669.040/0001-45;CANAL 87 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.669.872/0001-61;GUATAMBU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-06-30;5785874.75;695704.80;448591.55;251119.19;761186.19;1279677.05;2064202.48
Classe;40.676.423/0001-40;ADJUD I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.676.621/0001-04;GHIA RECEBÍVEIS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;14902604.56;268174.55;2900.91;2860.47;536272.32;4357106.62;23584301.25
Classe;40.677.194/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO VIII RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.698.790/0001-45;BBA FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;9273.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.727.523/0001-59;FOUR CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;4104081.22;8100889.06;3199072.69;784796.47;194193.35;0.00;2563376.62
Classe;40.730.321/0001-66;DEMAND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.733.257/0001-77;WBR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.750.266/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT I RECEIVABLES RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.752.367/0001-86;MT INSS RECEIVABLES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.753.151/0001-35;JP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;3076587.00;61943335.96;19541124.64;6366090.46;3971137.35;153500.00;7829867.79
Classe;40.754.316/0001-93;NPL BRASIL I - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.770.569/0001-50;ENDLESS SUMMIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;616251.99;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.770.670/0001-01;MEZZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.771.109/0001-47;BTG PACTUAL CRÉDITO AGRÍCOLA FIAGRO RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.782.833/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GO KENERSON RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.794.358/0001-58;AUTO LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.800.541/0001-19;ALGARVE SMALL  CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.801.446/0001-30;EB VESTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.802.124/0001-05;GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOSRESPONSABILIDADE LIMITADA;2025-06-30;5516321.06;7929816.17;6405862.72;1956419.02;767948.36;77451.64;996206.60
Classe;40.813.753/0001-30;BRV 051 FIC DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;11282279.29;5180954.40;0.00;0.00;1424505.21;0.00;0.00
Classe;40.814.799/0001-74;BLC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1845852.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.895.649/0001-32;AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21095483.36;71550049.36;38672602.81;29339250.39;41101945.36;18753093.60;19139946.77
Classe;40.906.116/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CIELO EMISSORES II;2025-06-30;0.00;222381648.26;396601962.82;0.00;0.00;0.00;0.00
Classe;40.919.667/0001-07;RECARGAPAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.944.650/0001-00;FRAM CAPITAL TONNENSEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.975.325/0001-04;3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.989.019/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO;2025-06-30;16634302.40;78257954.00;0.00;0.00;0.00;0.00;0.00
Classe;40.989.809/0001-02;REALIZE CAP I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;40.995.902/0001-20;KEYCASH HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;429416.18;357385.90;351332.79;1370516.06;2647140.38;30467430.65
Classe;40.996.065/0001-53;FARMTECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;528336.97;0.00;82409.01;551699.03;224885.49;1928662.66
Classe;41.075.407/0001-65;JGP ESTRUTURADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.096.982/0001-44;7S FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.114.200/0001-52;FIDC MILAS II PRODUTOR RURAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.114.564/0001-32;LARCA MULTIPLICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;69225394.53;166701399.26;71812280.05;31784196.41;48419172.74;11688675.47;20809305.21
Classe;41.124.590/0001-41;CONDOCASH II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;172437.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.163.552/0001-06;BRAVE RAGNAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;178175.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.184.857/0001-96;SALEM III CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.184.871/0001-90;FINE TUNE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.184.889/0001-91;GREENBUSH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.184.947/0001-87;INSS CONSIGNADO (PDL) FI EM COTAS DE FI EM DIREITOS CREDITÓRIO RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.184.960/0001-36;CIMARRON CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.195.699/0001-70;MILENIO WAREHOUSE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;8511499.69;10798826.59;8687699.70;6790460.47;13311184.15;4779363.11;53811647.38
Classe;41.195.737/0001-94;SANTA FÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.195.764/0001-67;PRISMA INFRATELCO VD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.196.339/0001-92;SYNGENTA TECH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.197.066/0001-09;IFOOD PAGO CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESP LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.218.800/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALYSSPI;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.218.955/0001-05;AUGME VERT FINTECHS & OPORTUNIDADES ESPECIAIS FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.240.074/0001-82;NACIONAL FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.240.321/0001-40;LAGUZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;31577.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.251.476/0001-82;RDP FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.251.934/0001-83;SUBLIME FUNDO DE  INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;12175.55;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.265.819/0001-68;M CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3688812.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.282.794/0001-00;FRONTEIRA HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;1092941.38;766726.22;0.00;0.00;0.00;0.00;891993.77
Classe;41.287.621/0001-85;TRIPOLI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.332.977/0001-93;UP.P CRÉDITO PESSOAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.341.126/0001-07;STARKE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;71532867.37;142483143.11;0.00;0.00;0.00;0.00;0.00
Classe;41.341.188/0001-19;GALAPAGOS ARQUIPÉLAGO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.341.232/0001-90;HOLDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;125143.66;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.341.254/0001-50;BS PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;12786455.86;6603712.81;4624556.55;3063735.74;5567086.18;6581023.56;18386269.79
Classe;41.351.629/0001-63;SIFRA LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.351.648/0001-90;ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;24786.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.373.619/0001-29;TREEFOLK 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.387.466/0001-79;3G BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.391.208/0001-66;FOUR EVEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.391.264/0001-09;ULEND FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;1195513.56;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.514.874/0001-44;FORMES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.520.310/0001-14;TOKAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.537.932/0001-55;RADIX TURBO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.557.655/0001-42;PROSPEROUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.575.924/0001-01;FINANCE ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO PADRONIZADOS;2025-06-30;4299910.82;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.575.962/0001-56;HAWK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.579.569/0001-30;BETTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;548.43;12567884.62;4339245.43;2074892.78;2114039.98;16910.76;1357223.71
Classe;41.579.651/0001-65;ALLCHEM CRED FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;3580650.36;0.00;941784.60
Classe;41.593.704/0001-00;INDÚSTRIA Q1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;793.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.609.394/0001-67;VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.609.997/0001-69;ACERTO GRUPO INTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.649.863/0001-71;WALL FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS;2025-06-30;213023.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.649.912/0001-76;OLAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.649.927/0001-34;LIBER CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3271839.79;16959925.48;5612532.02;1472127.73;127022.63;0.00;1425217.69
Classe;41.650.271/0001-70;SIMBA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;46.62;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.673.339/0001-36;SSE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;42979929.61;222783639.13;0.00;0.00;0.00;0.00;0.00
Classe;41.673.465/0001-90;HILL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;4471.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.673.514/0001-95;CENTAURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.687.404/0001-82;CASH PLUS LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRI;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.687.522/0001-90;SUPERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;276585.31;8365061.38;3302598.36;2267061.78;1336527.52;1218647.08;3874831.25
Classe;41.687.533/0001-70;BRCARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.705.933/0001-61;JADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;280027.86;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.755.684/0001-19;TRAÇADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;4568673.38;25079858.16;6548997.36;3574377.78;6487429.59;2791473.22;6523395.69
Classe;41.755.724/0001-22;LESTE CREDIT PRECATÓRIOS I  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.755.753/0001-94;ZEFIRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.755.826/0001-48;RIO DOCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.755.875/0001-80;BTZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;1452.70;26195283.08;6307724.13;2572477.16;5910118.88;9655743.00;3827211.58
Classe;41.755.904/0001-04;LESTE ATIVOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;628395.25;0.00;0.00;0.00;0.00;0.00;16654111.51
Classe;41.755.934/0001-10;FIDEM BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;419127.42;33838938.42;16759286.93;6182086.17;6456071.13;3406124.27;4548266.14
Classe;41.776.050/0001-42;SIMBA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.776.150/0001-79;REAG MASTER FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;9999.99;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.776.322/0001-04;REAG RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21369.97;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.776.416/0001-83;RHODONITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;428.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.778.453/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA INCLUSÃO FINANCEIRA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.801.514/0001-23;MLC1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.801.984/0001-97;BOAK ABERTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.820.271/0001-70;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TAMANDARÉ;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.820.379/0001-63;SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.820.715/0001-78;ATALHOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.865.425/0001-40;BEAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.907.181/0001-11;FIDEM BANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.957.418/0001-79;MILENIO MAGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.970.012/0001-26;MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.970.097/0001-42;NAIA ZETTA VENTURE DEBT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;791031.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.970.123/0001-32;VECTOR EDGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;1584066.53;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.970.246/0001-73;JASPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;1389935.83;0.00;0.00;0.00;0.00;0.00;0.00
Classe;41.992.740/0001-39;QUASAR DIRECT LENDING II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.031.108/0001-91;DES SABLES FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;62.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.031.145/0001-08;VÊNETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;363337.71;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.043.592/0001-79;ATLAS 7 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.043.708/0001-70;ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.043.830/0001-46;ALGARVE MALL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.067.134/0001-70;BANQI EP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;42.084.488/0001-22;ALENTEJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;92.28;0.00;0.00;0.00;0.00;0.00;0.00
